timestamp,total_sells,holiday_mark
2013-08-11 06:00:00,3598.16,
2013-08-11 07:00:00,3560.34,
2013-08-11 08:00:00,3523.59,
2013-08-11 09:00:00,3488.0,
2013-08-11 10:00:00,3453.66,
2013-08-11 11:00:00,3420.68,
2013-08-11 12:00:00,3389.15,
2013-08-11 13:00:00,3359.17,
2013-08-11 14:00:00,3330.83,
2013-08-11 15:00:00,3304.23,
2013-08-11 16:00:00,3279.46,
2013-08-11 17:00:00,3256.63,
2013-08-11 18:00:00,3235.82,
2013-08-11 19:00:00,3217.14,
2013-08-11 20:00:00,3200.69,
2013-08-11 21:00:00,3186.55,
2013-08-11 22:00:00,3174.82,
2013-08-11 23:00:00,3165.61,
2013-08-12 00:00:00,3159.0,
2013-08-12 01:00:00,3155.05,
2013-08-12 02:00:00,3153.6,
2013-08-12 03:00:00,3154.45,
2013-08-12 04:00:00,3157.4,
2013-08-12 05:00:00,3162.26,
2013-08-12 06:00:00,3168.81,
2013-08-12 07:00:00,3176.86,
2013-08-12 08:00:00,3186.2,
2013-08-12 09:00:00,3196.64,
2013-08-12 10:00:00,3207.98,
2013-08-12 11:00:00,3220.01,
2013-08-12 12:00:00,3232.53,
2013-08-12 13:00:00,3245.34,
2013-08-12 14:00:00,3258.24,
2013-08-12 15:00:00,3271.03,
2013-08-12 16:00:00,3283.51,
2013-08-12 17:00:00,3295.48,
2013-08-12 18:00:00,3306.73,
2013-08-12 19:00:00,3317.07,
2013-08-12 20:00:00,3326.29,
2013-08-12 21:00:00,3334.2,
2013-08-12 22:00:00,3340.58,
2013-08-12 23:00:00,3345.25,
2013-08-13 00:00:00,3348.0,
2013-08-13 01:00:00,3348.69,
2013-08-13 02:00:00,3347.45,
2013-08-13 03:00:00,3344.47,
2013-08-13 04:00:00,3339.95,
2013-08-13 05:00:00,3334.06,
2013-08-13 06:00:00,3327.01,
2013-08-13 07:00:00,3318.98,
2013-08-13 08:00:00,3310.16,
2013-08-13 09:00:00,3300.76,
2013-08-13 10:00:00,3290.94,
2013-08-13 11:00:00,3280.92,
2013-08-13 12:00:00,3270.87,
2013-08-13 13:00:00,3260.99,
2013-08-13 14:00:00,3251.47,
2013-08-13 15:00:00,3242.5,
2013-08-13 16:00:00,3234.27,
2013-08-13 17:00:00,3226.97,
2013-08-13 18:00:00,3220.79,
2013-08-13 19:00:00,3215.93,
2013-08-13 20:00:00,3212.57,
2013-08-13 21:00:00,3210.91,
2013-08-13 22:00:00,3211.13,
2013-08-13 23:00:00,3213.43,
2013-08-14 00:00:00,3218.0,
2013-08-14 01:00:00,3224.96,
2013-08-14 02:00:00,3234.2,
2013-08-14 03:00:00,3245.51,
2013-08-14 04:00:00,3258.72,
2013-08-14 05:00:00,3273.64,
2013-08-14 06:00:00,3290.08,
2013-08-14 07:00:00,3307.85,
2013-08-14 08:00:00,3326.77,
2013-08-14 09:00:00,3346.64,
2013-08-14 10:00:00,3367.29,
2013-08-14 11:00:00,3388.51,
2013-08-14 12:00:00,3410.13,
2013-08-14 13:00:00,3431.96,
2013-08-14 14:00:00,3453.8,
2013-08-14 15:00:00,3475.48,
2013-08-14 16:00:00,3496.8,
2013-08-14 17:00:00,3517.57,
2013-08-14 18:00:00,3537.61,
2013-08-14 19:00:00,3556.74,
2013-08-14 20:00:00,3574.76,
2013-08-14 21:00:00,3591.48,
2013-08-14 22:00:00,3606.72,
2013-08-14 23:00:00,3620.29,
2013-08-15 00:00:00,3632.0,
2013-08-15 01:00:00,3641.74,
2013-08-15 02:00:00,3649.69,
2013-08-15 03:00:00,3656.1,
2013-08-15 04:00:00,3661.22,
2013-08-15 05:00:00,3665.32,
2013-08-15 06:00:00,3668.63,
2013-08-15 07:00:00,3671.42,
2013-08-15 08:00:00,3673.94,
2013-08-15 09:00:00,3676.44,
2013-08-15 10:00:00,3679.17,
2013-08-15 11:00:00,3682.39,
2013-08-15 12:00:00,3686.36,
2013-08-15 13:00:00,3691.32,
2013-08-15 14:00:00,3697.53,
2013-08-15 15:00:00,3705.23,
2013-08-15 16:00:00,3714.7,
2013-08-15 17:00:00,3726.17,
2013-08-15 18:00:00,3739.91,
2013-08-15 19:00:00,3756.16,
2013-08-15 20:00:00,3775.17,
2013-08-15 21:00:00,3797.21,
2013-08-15 22:00:00,3822.53,
2013-08-15 23:00:00,3851.37,
2013-08-16 00:00:00,3884.0,
2013-08-16 01:00:00,3920.55,
2013-08-16 02:00:00,3960.71,
2013-08-16 03:00:00,4004.05,
2013-08-16 04:00:00,4050.14,
2013-08-16 05:00:00,4098.57,
2013-08-16 06:00:00,4148.91,
2013-08-16 07:00:00,4200.72,
2013-08-16 08:00:00,4253.59,
2013-08-16 09:00:00,4307.08,
2013-08-16 10:00:00,4360.77,
2013-08-16 11:00:00,4414.24,
2013-08-16 12:00:00,4467.06,
2013-08-16 13:00:00,4518.8,
2013-08-16 14:00:00,4569.04,
2013-08-16 15:00:00,4617.35,
2013-08-16 16:00:00,4663.3,
2013-08-16 17:00:00,4706.47,
2013-08-16 18:00:00,4746.43,
2013-08-16 19:00:00,4782.76,
2013-08-16 20:00:00,4815.03,
2013-08-16 21:00:00,4842.82,
2013-08-16 22:00:00,4865.69,
2013-08-16 23:00:00,4883.23,
2013-08-17 00:00:00,4895.0,
2013-08-17 01:00:00,4900.71,
2013-08-17 02:00:00,4900.56,
2013-08-17 03:00:00,4894.88,
2013-08-17 04:00:00,4884.01,
2013-08-17 05:00:00,4868.27,
2013-08-17 06:00:00,4848.01,
2013-08-17 07:00:00,4823.54,
2013-08-17 08:00:00,4795.2,
2013-08-17 09:00:00,4763.32,
2013-08-17 10:00:00,4728.24,
2013-08-17 11:00:00,4690.28,
2013-08-17 12:00:00,4649.78,
2013-08-17 13:00:00,4607.06,
2013-08-17 14:00:00,4562.47,
2013-08-17 15:00:00,4516.32,
2013-08-17 16:00:00,4468.96,
2013-08-17 17:00:00,4420.71,
2013-08-17 18:00:00,4371.91,
2013-08-17 19:00:00,4322.88,
2013-08-17 20:00:00,4273.96,
2013-08-17 21:00:00,4225.49,
2013-08-17 22:00:00,4177.78,
2013-08-17 23:00:00,4131.17,
2013-08-18 00:00:00,4086.0,
2013-08-18 01:00:00,4042.53,
2013-08-18 02:00:00,4000.8,
2013-08-18 03:00:00,3960.76,
2013-08-18 04:00:00,3922.39,
2013-08-18 05:00:00,3885.65,
2013-08-18 06:00:00,3850.51,
2013-08-18 07:00:00,3816.93,
2013-08-18 08:00:00,3784.88,
2013-08-18 09:00:00,3754.33,
2013-08-18 10:00:00,3725.25,
2013-08-18 11:00:00,3697.59,
2013-08-18 12:00:00,3671.33,
2013-08-18 13:00:00,3646.44,
2013-08-18 14:00:00,3622.87,
2013-08-18 15:00:00,3600.6,
2013-08-18 16:00:00,3579.6,
2013-08-18 17:00:00,3559.82,
2013-08-18 18:00:00,3541.24,
2013-08-18 19:00:00,3523.82,
2013-08-18 20:00:00,3507.54,
2013-08-18 21:00:00,3492.34,
2013-08-18 22:00:00,3478.21,
2013-08-18 23:00:00,3465.11,
2013-08-19 00:00:00,3453.0,
2013-08-19 01:00:00,3441.86,
2013-08-19 02:00:00,3431.68,
2013-08-19 03:00:00,3422.46,
2013-08-19 04:00:00,3414.19,
2013-08-19 05:00:00,3406.88,
2013-08-19 06:00:00,3400.53,
2013-08-19 07:00:00,3395.13,
2013-08-19 08:00:00,3390.69,
2013-08-19 09:00:00,3387.19,
2013-08-19 10:00:00,3384.64,
2013-08-19 11:00:00,3383.05,
2013-08-19 12:00:00,3382.4,
2013-08-19 13:00:00,3382.69,
2013-08-19 14:00:00,3383.93,
2013-08-19 15:00:00,3386.11,
2013-08-19 16:00:00,3389.24,
2013-08-19 17:00:00,3393.31,
2013-08-19 18:00:00,3398.31,
2013-08-19 19:00:00,3404.26,
2013-08-19 20:00:00,3411.14,
2013-08-19 21:00:00,3418.95,
2013-08-19 22:00:00,3427.7,
2013-08-19 23:00:00,3437.39,
2013-08-20 00:00:00,3448.0,
2013-08-20 01:00:00,3459.53,
2013-08-20 02:00:00,3471.91,
2013-08-20 03:00:00,3485.04,
2013-08-20 04:00:00,3498.86,
2013-08-20 05:00:00,3513.26,
2013-08-20 06:00:00,3528.17,
2013-08-20 07:00:00,3543.49,
2013-08-20 08:00:00,3559.16,
2013-08-20 09:00:00,3575.07,
2013-08-20 10:00:00,3591.15,
2013-08-20 11:00:00,3607.31,
2013-08-20 12:00:00,3623.46,
2013-08-20 13:00:00,3639.53,
2013-08-20 14:00:00,3655.41,
2013-08-20 15:00:00,3671.04,
2013-08-20 16:00:00,3686.33,
2013-08-20 17:00:00,3701.19,
2013-08-20 18:00:00,3715.53,
2013-08-20 19:00:00,3729.27,
2013-08-20 20:00:00,3742.32,
2013-08-20 21:00:00,3754.61,
2013-08-20 22:00:00,3766.04,
2013-08-20 23:00:00,3776.53,
2013-08-21 00:00:00,3786.0,
2013-08-21 01:00:00,3794.38,
2013-08-21 02:00:00,3801.72,
2013-08-21 03:00:00,3808.06,
2013-08-21 04:00:00,3813.48,
2013-08-21 05:00:00,3818.04,
2013-08-21 06:00:00,3821.79,
2013-08-21 07:00:00,3824.8,
2013-08-21 08:00:00,3827.13,
2013-08-21 09:00:00,3828.85,
2013-08-21 10:00:00,3830.0,
2013-08-21 11:00:00,3830.66,
2013-08-21 12:00:00,3830.89,
2013-08-21 13:00:00,3830.74,
2013-08-21 14:00:00,3830.28,
2013-08-21 15:00:00,3829.56,
2013-08-21 16:00:00,3828.66,
2013-08-21 17:00:00,3827.63,
2013-08-21 18:00:00,3826.54,
2013-08-21 19:00:00,3825.44,
2013-08-21 20:00:00,3824.39,
2013-08-21 21:00:00,3823.46,
2013-08-21 22:00:00,3822.72,
2013-08-21 23:00:00,3822.21,
2013-08-22 00:00:00,3822.0,
2013-08-22 01:00:00,3822.17,
2013-08-22 02:00:00,3822.85,
2013-08-22 03:00:00,3824.18,
2013-08-22 04:00:00,3826.31,
2013-08-22 05:00:00,3829.38,
2013-08-22 06:00:00,3833.54,
2013-08-22 07:00:00,3838.94,
2013-08-22 08:00:00,3845.71,
2013-08-22 09:00:00,3854.01,
2013-08-22 10:00:00,3863.98,
2013-08-22 11:00:00,3875.76,
2013-08-22 12:00:00,3889.5,
2013-08-22 13:00:00,3905.34,
2013-08-22 14:00:00,3923.43,
2013-08-22 15:00:00,3943.92,
2013-08-22 16:00:00,3966.95,
2013-08-22 17:00:00,3992.66,
2013-08-22 18:00:00,4021.2,
2013-08-22 19:00:00,4052.72,
2013-08-22 20:00:00,4087.35,
2013-08-22 21:00:00,4125.25,
2013-08-22 22:00:00,4166.57,
2013-08-22 23:00:00,4211.43,
2013-08-23 00:00:00,4260.0,
2013-08-23 01:00:00,4312.32,
2013-08-23 02:00:00,4368.1,
2013-08-23 03:00:00,4426.92,
2013-08-23 04:00:00,4488.41,
2013-08-23 05:00:00,4552.15,
2013-08-23 06:00:00,4617.77,
2013-08-23 07:00:00,4684.86,
2013-08-23 08:00:00,4753.02,
2013-08-23 09:00:00,4821.86,
2013-08-23 10:00:00,4890.98,
2013-08-23 11:00:00,4960.0,
2013-08-23 12:00:00,5028.51,
2013-08-23 13:00:00,5096.11,
2013-08-23 14:00:00,5162.42,
2013-08-23 15:00:00,5227.03,
2013-08-23 16:00:00,5289.55,
2013-08-23 17:00:00,5349.59,
2013-08-23 18:00:00,5406.74,
2013-08-23 19:00:00,5460.62,
2013-08-23 20:00:00,5510.82,
2013-08-23 21:00:00,5556.96,
2013-08-23 22:00:00,5598.63,
2013-08-23 23:00:00,5635.44,
2013-08-24 00:00:00,5667.0,
2013-08-24 01:00:00,5693.0,
2013-08-24 02:00:00,5713.5,
2013-08-24 03:00:00,5728.66,
2013-08-24 04:00:00,5738.63,
2013-08-24 05:00:00,5743.58,
2013-08-24 06:00:00,5743.64,
2013-08-24 07:00:00,5738.99,
2013-08-24 08:00:00,5729.77,
2013-08-24 09:00:00,5716.15,
2013-08-24 10:00:00,5698.26,
2013-08-24 11:00:00,5676.28,
2013-08-24 12:00:00,5650.35,
2013-08-24 13:00:00,5620.64,
2013-08-24 14:00:00,5587.28,
2013-08-24 15:00:00,5550.45,
2013-08-24 16:00:00,5510.3,
2013-08-24 17:00:00,5466.97,
2013-08-24 18:00:00,5420.64,
2013-08-24 19:00:00,5371.44,
2013-08-24 20:00:00,5319.54,
2013-08-24 21:00:00,5265.09,
2013-08-24 22:00:00,5208.25,
2013-08-24 23:00:00,5149.16,
2013-08-25 00:00:00,5088.0,
2013-08-25 01:00:00,5024.92,
2013-08-25 02:00:00,4960.17,
2013-08-25 03:00:00,4894.0,
2013-08-25 04:00:00,4826.67,
2013-08-25 05:00:00,4758.42,
2013-08-25 06:00:00,4689.51,
2013-08-25 07:00:00,4620.2,
2013-08-25 08:00:00,4550.74,
2013-08-25 09:00:00,4481.38,
2013-08-25 10:00:00,4412.38,
2013-08-25 11:00:00,4343.98,
2013-08-25 12:00:00,4276.46,
2013-08-25 13:00:00,4210.05,
2013-08-25 14:00:00,4145.01,
2013-08-25 15:00:00,4081.6,
2013-08-25 16:00:00,4020.07,
2013-08-25 17:00:00,3960.68,
2013-08-25 18:00:00,3903.67,
2013-08-25 19:00:00,3849.31,
2013-08-25 20:00:00,3797.84,
2013-08-25 21:00:00,3749.52,
2013-08-25 22:00:00,3704.6,
2013-08-25 23:00:00,3663.35,
2013-08-26 00:00:00,3626.0,
2013-08-26 01:00:00,3592.75,
2013-08-26 02:00:00,3563.49,
2013-08-26 03:00:00,3538.07,
2013-08-26 04:00:00,3516.3,
2013-08-26 05:00:00,3498.02,
2013-08-26 06:00:00,3483.07,
2013-08-26 07:00:00,3471.27,
2013-08-26 08:00:00,3462.46,
2013-08-26 09:00:00,3456.46,
2013-08-26 10:00:00,3453.12,
2013-08-26 11:00:00,3452.25,
2013-08-26 12:00:00,3453.7,
2013-08-26 13:00:00,3457.28,
2013-08-26 14:00:00,3462.85,
2013-08-26 15:00:00,3470.21,
2013-08-26 16:00:00,3479.22,
2013-08-26 17:00:00,3489.7,
2013-08-26 18:00:00,3501.47,
2013-08-26 19:00:00,3514.38,
2013-08-26 20:00:00,3528.25,
2013-08-26 21:00:00,3542.92,
2013-08-26 22:00:00,3558.21,
2013-08-26 23:00:00,3573.96,
2013-08-27 00:00:00,3590.0,
2013-08-27 01:00:00,3606.19,
2013-08-27 02:00:00,3622.52,
2013-08-27 03:00:00,3638.98,
2013-08-27 04:00:00,3655.61,
2013-08-27 05:00:00,3672.41,
2013-08-27 06:00:00,3689.39,
2013-08-27 07:00:00,3706.56,
2013-08-27 08:00:00,3723.94,
2013-08-27 09:00:00,3741.54,
2013-08-27 10:00:00,3759.36,
2013-08-27 11:00:00,3777.43,
2013-08-27 12:00:00,3795.76,
2013-08-27 13:00:00,3814.35,
2013-08-27 14:00:00,3833.23,
2013-08-27 15:00:00,3852.39,
2013-08-27 16:00:00,3871.86,
2013-08-27 17:00:00,3891.64,
2013-08-27 18:00:00,3911.75,
2013-08-27 19:00:00,3932.21,
2013-08-27 20:00:00,3953.01,
2013-08-27 21:00:00,3974.18,
2013-08-27 22:00:00,3995.73,
2013-08-27 23:00:00,4017.66,
2013-08-28 00:00:00,4040.0,
2013-08-28 01:00:00,4062.74,
2013-08-28 02:00:00,4085.82,
2013-08-28 03:00:00,4109.19,
2013-08-28 04:00:00,4132.77,
2013-08-28 05:00:00,4156.49,
2013-08-28 06:00:00,4180.3,
2013-08-28 07:00:00,4204.13,
2013-08-28 08:00:00,4227.9,
2013-08-28 09:00:00,4251.55,
2013-08-28 10:00:00,4275.02,
2013-08-28 11:00:00,4298.24,
2013-08-28 12:00:00,4321.14,
2013-08-28 13:00:00,4343.65,
2013-08-28 14:00:00,4365.72,
2013-08-28 15:00:00,4387.27,
2013-08-28 16:00:00,4408.24,
2013-08-28 17:00:00,4428.55,
2013-08-28 18:00:00,4448.15,
2013-08-28 19:00:00,4466.97,
2013-08-28 20:00:00,4484.94,
2013-08-28 21:00:00,4502.0,
2013-08-28 22:00:00,4518.07,
2013-08-28 23:00:00,4533.09,
2013-08-29 00:00:00,4547.0,
2013-08-29 01:00:00,4559.76,
2013-08-29 02:00:00,4571.48,
2013-08-29 03:00:00,4582.28,
2013-08-29 04:00:00,4592.31,
2013-08-29 05:00:00,4601.7,
2013-08-29 06:00:00,4610.58,
2013-08-29 07:00:00,4619.09,
2013-08-29 08:00:00,4627.36,
2013-08-29 09:00:00,4635.54,
2013-08-29 10:00:00,4643.75,
2013-08-29 11:00:00,4652.13,
2013-08-29 12:00:00,4660.81,
2013-08-29 13:00:00,4669.94,
2013-08-29 14:00:00,4679.64,
2013-08-29 15:00:00,4690.05,
2013-08-29 16:00:00,4701.3,
2013-08-29 17:00:00,4713.54,
2013-08-29 18:00:00,4726.89,
2013-08-29 19:00:00,4741.5,
2013-08-29 20:00:00,4757.48,
2013-08-29 21:00:00,4774.99,
2013-08-29 22:00:00,4794.16,
2013-08-29 23:00:00,4815.12,
2013-08-30 00:00:00,4838.0,
2013-08-30 01:00:00,4862.89,
2013-08-30 02:00:00,4889.67,
2013-08-30 03:00:00,4918.15,
2013-08-30 04:00:00,4948.16,
2013-08-30 05:00:00,4979.52,
2013-08-30 06:00:00,5012.05,
2013-08-30 07:00:00,5045.57,
2013-08-30 08:00:00,5079.91,
2013-08-30 09:00:00,5114.89,
2013-08-30 10:00:00,5150.32,
2013-08-30 11:00:00,5186.04,
2013-08-30 12:00:00,5221.86,
2013-08-30 13:00:00,5257.61,
2013-08-30 14:00:00,5293.1,
2013-08-30 15:00:00,5328.16,
2013-08-30 16:00:00,5362.62,
2013-08-30 17:00:00,5396.29,
2013-08-30 18:00:00,5428.99,
2013-08-30 19:00:00,5460.55,
2013-08-30 20:00:00,5490.8,
2013-08-30 21:00:00,5519.54,
2013-08-30 22:00:00,5546.61,
2013-08-30 23:00:00,5571.82,
2013-08-31 00:00:00,5595.0,
2013-08-31 01:00:00,5616.0,
2013-08-31 02:00:00,5634.76,
2013-08-31 03:00:00,5651.27,
2013-08-31 04:00:00,5665.51,
2013-08-31 05:00:00,5677.44,
2013-08-31 06:00:00,5687.06,
2013-08-31 07:00:00,5694.34,
2013-08-31 08:00:00,5699.26,
2013-08-31 09:00:00,5701.79,
2013-08-31 10:00:00,5701.92,
2013-08-31 11:00:00,5699.62,
2013-08-31 12:00:00,5694.87,
2013-08-31 13:00:00,5687.66,
2013-08-31 14:00:00,5677.95,
2013-08-31 15:00:00,5665.72,
2013-08-31 16:00:00,5650.96,
2013-08-31 17:00:00,5633.64,
2013-08-31 18:00:00,5613.75,
2013-08-31 19:00:00,5591.25,
2013-08-31 20:00:00,5566.13,
2013-08-31 21:00:00,5538.37,
2013-08-31 22:00:00,5507.94,
2013-08-31 23:00:00,5474.82,
2013-09-01 00:00:00,5439.0,
2013-09-01 01:00:00,5400.5,
2013-09-01 02:00:00,5359.62,
2013-09-01 03:00:00,5316.68,
2013-09-01 04:00:00,5272.04,
2013-09-01 05:00:00,5226.02,
2013-09-01 06:00:00,5178.98,
2013-09-01 07:00:00,5131.24,
2013-09-01 08:00:00,5083.16,
2013-09-01 09:00:00,5035.07,
2013-09-01 10:00:00,4987.31,
2013-09-01 11:00:00,4940.22,
2013-09-01 12:00:00,4894.14,
2013-09-01 13:00:00,4849.42,
2013-09-01 14:00:00,4806.39,
2013-09-01 15:00:00,4765.39,
2013-09-01 16:00:00,4726.76,
2013-09-01 17:00:00,4690.85,
2013-09-01 18:00:00,4657.99,
2013-09-01 19:00:00,4628.52,
2013-09-01 20:00:00,4602.79,
2013-09-01 21:00:00,4581.13,
2013-09-01 22:00:00,4563.88,
2013-09-01 23:00:00,4551.39,
2013-09-02 00:00:00,4544.0,
2013-09-02 01:00:00,4541.9,
2013-09-02 02:00:00,4544.71,
2013-09-02 03:00:00,4551.9,
2013-09-02 04:00:00,4562.97,
2013-09-02 05:00:00,4577.38,
2013-09-02 06:00:00,4594.62,
2013-09-02 07:00:00,4614.15,
2013-09-02 08:00:00,4635.47,
2013-09-02 09:00:00,4658.04,
2013-09-02 10:00:00,4681.34,
2013-09-02 11:00:00,4704.85,
2013-09-02 12:00:00,4728.05,
2013-09-02 13:00:00,4750.42,
2013-09-02 14:00:00,4771.43,
2013-09-02 15:00:00,4790.57,
2013-09-02 16:00:00,4807.3,
2013-09-02 17:00:00,4821.1,
2013-09-02 18:00:00,4831.46,
2013-09-02 19:00:00,4837.86,
2013-09-02 20:00:00,4839.76,
2013-09-02 21:00:00,4836.64,
2013-09-02 22:00:00,4827.99,
2013-09-02 23:00:00,4813.29,
2013-09-03 00:00:00,4792.0,
2013-09-03 01:00:00,4763.79,
2013-09-03 02:00:00,4729.01,
2013-09-03 03:00:00,4688.21,
2013-09-03 04:00:00,4641.92,
2013-09-03 05:00:00,4590.69,
2013-09-03 06:00:00,4535.05,
2013-09-03 07:00:00,4475.54,
2013-09-03 08:00:00,4412.71,
2013-09-03 09:00:00,4347.09,
2013-09-03 10:00:00,4279.22,
2013-09-03 11:00:00,4209.64,
2013-09-03 12:00:00,4138.89,
2013-09-03 13:00:00,4067.51,
2013-09-03 14:00:00,3996.04,
2013-09-03 15:00:00,3925.02,
2013-09-03 16:00:00,3854.98,
2013-09-03 17:00:00,3786.48,
2013-09-03 18:00:00,3720.04,
2013-09-03 19:00:00,3656.2,
2013-09-03 20:00:00,3595.51,
2013-09-03 21:00:00,3538.51,
2013-09-03 22:00:00,3485.73,
2013-09-03 23:00:00,3437.71,
2013-09-04 00:00:00,3395.0,
2013-09-04 01:00:00,3357.99,
2013-09-04 02:00:00,3326.56,
2013-09-04 03:00:00,3300.43,
2013-09-04 04:00:00,3279.32,
2013-09-04 05:00:00,3262.98,
2013-09-04 06:00:00,3251.12,
2013-09-04 07:00:00,3243.47,
2013-09-04 08:00:00,3239.78,
2013-09-04 09:00:00,3239.75,
2013-09-04 10:00:00,3243.13,
2013-09-04 11:00:00,3249.65,
2013-09-04 12:00:00,3259.02,
2013-09-04 13:00:00,3270.98,
2013-09-04 14:00:00,3285.26,
2013-09-04 15:00:00,3301.59,
2013-09-04 16:00:00,3319.7,
2013-09-04 17:00:00,3339.31,
2013-09-04 18:00:00,3360.16,
2013-09-04 19:00:00,3381.97,
2013-09-04 20:00:00,3404.48,
2013-09-04 21:00:00,3427.4,
2013-09-04 22:00:00,3450.48,
2013-09-04 23:00:00,3473.44,
2013-09-05 00:00:00,3496.0,
2013-09-05 01:00:00,3517.99,
2013-09-05 02:00:00,3539.53,
2013-09-05 03:00:00,3560.87,
2013-09-05 04:00:00,3582.22,
2013-09-05 05:00:00,3603.81,
2013-09-05 06:00:00,3625.86,
2013-09-05 07:00:00,3648.6,
2013-09-05 08:00:00,3672.26,
2013-09-05 09:00:00,3697.06,
2013-09-05 10:00:00,3723.22,
2013-09-05 11:00:00,3750.97,
2013-09-05 12:00:00,3780.54,
2013-09-05 13:00:00,3812.15,
2013-09-05 14:00:00,3846.02,
2013-09-05 15:00:00,3882.39,
2013-09-05 16:00:00,3921.48,
2013-09-05 17:00:00,3963.5,
2013-09-05 18:00:00,4008.7,
2013-09-05 19:00:00,4057.29,
2013-09-05 20:00:00,4109.49,
2013-09-05 21:00:00,4165.54,
2013-09-05 22:00:00,4225.66,
2013-09-05 23:00:00,4290.07,
2013-09-06 00:00:00,4359.0,
2013-09-06 01:00:00,4432.55,
2013-09-06 02:00:00,4510.3,
2013-09-06 03:00:00,4591.72,
2013-09-06 04:00:00,4676.26,
2013-09-06 05:00:00,4763.39,
2013-09-06 06:00:00,4852.56,
2013-09-06 07:00:00,4943.24,
2013-09-06 08:00:00,5034.89,
2013-09-06 09:00:00,5126.96,
2013-09-06 10:00:00,5218.91,
2013-09-06 11:00:00,5310.22,
2013-09-06 12:00:00,5400.32,
2013-09-06 13:00:00,5488.7,
2013-09-06 14:00:00,5574.8,
2013-09-06 15:00:00,5658.09,
2013-09-06 16:00:00,5738.02,
2013-09-06 17:00:00,5814.06,
2013-09-06 18:00:00,5885.67,
2013-09-06 19:00:00,5952.31,
2013-09-06 20:00:00,6013.43,
2013-09-06 21:00:00,6068.5,
2013-09-06 22:00:00,6116.98,
2013-09-06 23:00:00,6158.33,
2013-09-07 00:00:00,6192.0,
2013-09-07 01:00:00,6217.59,
2013-09-07 02:00:00,6235.19,
2013-09-07 03:00:00,6245.04,
2013-09-07 04:00:00,6247.35,
2013-09-07 05:00:00,6242.36,
2013-09-07 06:00:00,6230.29,
2013-09-07 07:00:00,6211.37,
2013-09-07 08:00:00,6185.82,
2013-09-07 09:00:00,6153.88,
2013-09-07 10:00:00,6115.76,
2013-09-07 11:00:00,6071.7,
2013-09-07 12:00:00,6021.92,
2013-09-07 13:00:00,5966.64,
2013-09-07 14:00:00,5906.1,
2013-09-07 15:00:00,5840.53,
2013-09-07 16:00:00,5770.14,
2013-09-07 17:00:00,5695.16,
2013-09-07 18:00:00,5615.83,
2013-09-07 19:00:00,5532.37,
2013-09-07 20:00:00,5445.0,
2013-09-07 21:00:00,5353.95,
2013-09-07 22:00:00,5259.45,
2013-09-07 23:00:00,5161.72,
2013-09-08 00:00:00,5061.0,
2013-09-08 01:00:00,4957.54,
2013-09-08 02:00:00,4851.74,
2013-09-08 03:00:00,4744.05,
2013-09-08 04:00:00,4634.89,
2013-09-08 05:00:00,4524.71,
2013-09-08 06:00:00,4413.94,
2013-09-08 07:00:00,4303.02,
2013-09-08 08:00:00,4192.38,
2013-09-08 09:00:00,4082.46,
2013-09-08 10:00:00,3973.7,
2013-09-08 11:00:00,3866.53,
2013-09-08 12:00:00,3761.39,
2013-09-08 13:00:00,3658.72,
2013-09-08 14:00:00,3558.95,
2013-09-08 15:00:00,3462.52,
2013-09-08 16:00:00,3369.87,
2013-09-08 17:00:00,3281.43,
2013-09-08 18:00:00,3197.65,
2013-09-08 19:00:00,3118.94,
2013-09-08 20:00:00,3045.76,
2013-09-08 21:00:00,2978.54,
2013-09-08 22:00:00,2917.72,
2013-09-08 23:00:00,2863.72,
2013-09-09 00:00:00,2817.0,
2013-09-09 01:00:00,2777.84,
2013-09-09 02:00:00,2745.99,
2013-09-09 03:00:00,2721.06,
2013-09-09 04:00:00,2702.64,
2013-09-09 05:00:00,2690.34,
2013-09-09 06:00:00,2683.76,
2013-09-09 07:00:00,2682.51,
2013-09-09 08:00:00,2686.19,
2013-09-09 09:00:00,2694.4,
2013-09-09 10:00:00,2706.75,
2013-09-09 11:00:00,2722.84,
2013-09-09 12:00:00,2742.27,
2013-09-09 13:00:00,2764.66,
2013-09-09 14:00:00,2789.59,
2013-09-09 15:00:00,2816.68,
2013-09-09 16:00:00,2845.52,
2013-09-09 17:00:00,2875.73,
2013-09-09 18:00:00,2906.9,
2013-09-09 19:00:00,2938.64,
2013-09-09 20:00:00,2970.56,
2013-09-09 21:00:00,3002.24,
2013-09-09 22:00:00,3033.31,
2013-09-09 23:00:00,3063.36,
2013-09-10 00:00:00,3092.0,
2013-09-10 01:00:00,3118.9,
2013-09-10 02:00:00,3144.03,
2013-09-10 03:00:00,3167.42,
2013-09-10 04:00:00,3189.11,
2013-09-10 05:00:00,3209.15,
2013-09-10 06:00:00,3227.57,
2013-09-10 07:00:00,3244.4,
2013-09-10 08:00:00,3259.69,
2013-09-10 09:00:00,3273.47,
2013-09-10 10:00:00,3285.78,
2013-09-10 11:00:00,3296.65,
2013-09-10 12:00:00,3306.14,
2013-09-10 13:00:00,3314.27,
2013-09-10 14:00:00,3321.08,
2013-09-10 15:00:00,3326.61,
2013-09-10 16:00:00,3330.89,
2013-09-10 17:00:00,3333.98,
2013-09-10 18:00:00,3335.89,
2013-09-10 19:00:00,3336.68,
2013-09-10 20:00:00,3336.37,
